Time,Status,Focus %
92,Focused,82
92,Focused,82
92,Focused,82
92,Focused,82
92,Focused,82
92,Focused,82
92,Focused,82
92,Focused,82
92,Focused,82
92,Focused,82
92,Focused,82
92,Focused,82
92,Focused,82
92,Focused,82
92,Focused,82
93,Focused,82
93,Focused,82
93,Focused,82
93,Focused,82
93,Focused,82
93,Focused,82
93,Focused,82
93,Focused,82
93,No Face,82
93,No Face,82
93,No Face,82
93,Focused,82
93,Focused,82
93,No Face,82
93,No Face,82
93,Focused,82
93,Focused,82
93,Focused,82
93,Focused,82
93,Focused,82
93,Focused,82
93,Focused,82
93,Focused,82
93,No Face,82
93,No Face,82
93,Focused,82
93,Focused,82
93,Focused,82
93,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
94,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,Focused,82
95,No Face,82
96,Focused,82
96,No Face,82
96,No Face,82
96,No Face,82
96,Focused,82
96,Focused,82
96,Focused,82
96,Focused,82
96,Distracted,82
96,Focused,82
96,Focused,82
96,Focused,82
96,Focused,82
96,Focused,82
96,Focused,82
96,Focused,82
96,Focused,82
96,Focused,82
96,Focused,82
96,Focused,82
96,Focused,82
96,Focused,82
96,Focused,82
96,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,82
97,Focused,83
98,Focused,83
98,Focused,83
98,Focused,83
98,Focused,83
98,Focused,83
98,Focused,83
98,Focused,83
98,Distracted,83
98,Focused,83
98,Focused,83
98,Focused,83
98,Focused,83
98,Focused,83
98,Focused,83
98,Focused,83
98,Focused,83
98,Focused,83
98,Focused,83
98,Focused,83
98,Focused,83
98,Focused,83
98,Focused,83
98,Focused,83
99,Distracted,83
99,Sleeping,83
99,Focused,83
99,Focused,83
99,Focused,83
99,Focused,83
99,Focused,83
99,Focused,83
99,Focused,83
99,Focused,83
99,Focused,83
99,Focused,83
100,Distracted,83
100,Focused,83
100,Distracted,83
100,Focused,83
100,Distracted,83
100,Focused,83
100,Focused,83
100,Focused,83
100,Focused,83
100,Focused,83
101,Distracted,83
101,Distracted,83
101,Focused,83
101,Focused,83
101,Focused,83
101,Focused,83
101,Focused,83
101,Distracted,83
101,Focused,83
101,Focused,83
101,Focused,83
101,Focused,83
101,Focused,83
101,Focused,83
101,Focused,83
101,Focused,83
102,Focused,83
102,Focused,83
102,Focused,83
102,Distracted,83
102,Focused,83
102,Distracted,83
102,Focused,83
102,Distracted,82
102,Focused,83
102,Focused,83
103,Focused,83
103,Focused,83
103,Focused,83
103,Focused,83
103,Sleeping,83
103,Focused,83
103,Focused,83
103,Focused,83
103,Focused,83
103,Focused,83
103,Focused,83
103,Focused,83
103,Focused,83
103,Focused,83
103,Focused,83
103,Focused,83
103,Focused,83
103,Focused,83
103,Focused,83
103,Focused,83
103,Focused,83
103,Focused,83
104,Focused,83
104,Focused,83
104,Focused,83
104,Focused,83
104,Focused,83
104,Focused,83
104,Distracted,83
104,Focused,83
104,Focused,83
104,Focused,83
104,Focused,83
104,Focused,83
104,Focused,83
104,Focused,83
104,Focused,83
104,Focused,83
104,Focused,83
104,Focused,83
104,Focused,83
104,Focused,83
104,Focused,83
104,Focused,83
104,Focused,83
104,Focused,83
105,Focused,83
105,Focused,83
105,Focused,83
105,Focused,83
105,Focused,83
105,Focused,83
105,Focused,83
105,Focused,83
105,Focused,83
105,Focused,83
105,Focused,83
105,Distracted,83
105,Distracted,83
105,Focused,83
105,Focused,83
105,Focused,83
105,Focused,83
105,Focused,83
105,Focused,83
105,Focused,83
106,Focused,83
106,Focused,83
106,Focused,83
106,Focused,83
106,Focused,83
106,Focused,83
106,Focused,83
106,Focused,83
106,Focused,83
106,Focused,83
106,Focused,83
106,Focused,83
106,Focused,83
106,Focused,83
106,Focused,83
106,Focused,83
106,Sleeping,83
106,Focused,83
106,Focused,83
106,Focused,83
107,Focused,83
107,Focused,83
107,Focused,83
107,Focused,83
107,Focused,83
107,Focused,83
107,Focused,83
107,Focused,83
107,Focused,83
107,Focused,83
107,Focused,83
107,Focused,83
107,Focused,83
107,Focused,83
107,Distracted,83
107,Focused,83
107,Focused,83
107,Focused,83
107,Focused,83
107,Focused,83
107,Focused,83
107,Focused,83
107,Focused,83
107,Focused,83
107,Focused,83
107,Focused,83
108,Focused,83
108,Focused,83
108,Focused,83
108,Focused,83
108,Focused,83
108,Focused,83
108,Focused,83
108,Focused,83
108,Focused,83
108,Focused,83
108,Focused,83
108,Focused,83
108,Focused,83
108,Focused,83
108,Focused,83
108,Focused,83
108,Focused,83
108,Focused,83
108,Focused,83
108,Focused,83
108,Focused,83
108,Focused,83
108,Focused,83
109,Sleeping,83
109,Focused,83
109,Focused,83
109,Focused,83
109,Focused,83
109,Focused,83
109,Focused,83
109,Focused,83
109,Focused,83
109,Focused,83
109,Focused,83
109,Focused,83
109,Focused,83
109,Focused,83
109,Focused,83
109,Focused,83
109,Focused,83
109,Focused,83
109,Focused,83
109,Focused,83
109,Focused,83
109,Focused,83
109,Focused,83
109,Focused,83
109,Focused,83
109,Focused,83
109,Focused,83
109,Focused,83
110,Focused,83
110,Focused,84
110,Focused,84
110,Focused,84
110,Focused,84
110,Focused,84
110,Focused,84
110,Focused,84
110,Focused,84
110,Focused,84
110,Focused,84
110,Focused,84
110,Focused,84
110,Focused,84
110,Focused,84
110,Focused,84
110,Focused,84
110,Focused,84
110,Distracted,84
110,Focused,84
110,Focused,84
110,Focused,84
110,Focused,84
110,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
111,Focused,84
112,Distracted,84
112,Focused,84
112,Focused,84
112,Focused,84
112,Focused,84
112,Focused,84
112,Focused,84
112,Focused,84
112,Focused,84
112,Focused,84
112,Focused,84
112,Focused,84
112,Focused,84
112,Focused,84
112,Focused,84
112,Focused,84
112,Focused,84
112,Focused,84
112,Focused,84
112,Focused,84
112,Focused,84
112,Focused,84
112,Focused,84
112,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
113,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
114,Focused,84
115,Distracted,84
115,Distracted,84
115,Focused,84
115,Focused,84
115,Focused,84
115,Focused,84
115,Focused,84
115,Focused,84
115,Focused,84
115,Focused,84
115,Focused,84
115,Focused,84
115,Focused,84
115,Focused,84
115,Focused,84
116,Distracted,84
116,Focused,84
116,Focused,84
116,Focused,84
116,Focused,84
116,Focused,84
116,Focused,84
116,Focused,84
116,Focused,84
116,Focused,84
116,Focused,84
116,Focused,84
116,Focused,84
116,Focused,84
116,Focused,84
116,Focused,84
116,Focused,84
116,Focused,84
116,Focused,84
116,Focused,84
116,Focused,84
116,Focused,84
116,Focused,84
116,Focused,85
116,Focused,85
116,Focused,85
116,Focused,85
116,Focused,85
116,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
117,Focused,85
118,Focused,85
118,Focused,85
118,Focused,85
118,Focused,85
118,Focused,85
118,Focused,85
118,Focused,85
118,Focused,85
118,Focused,85
118,Focused,85
118,Focused,85
118,Focused,85
118,Focused,85
118,Focused,85
118,Focused,85
118,Focused,85
118,Focused,85
118,Focused,85
118,Focused,85
118,Focused,85
118,Focused,85
118,Focused,85
118,Focused,85
118,Focused,85
119,Distracted,85
119,Focused,85
119,Focused,85
119,Focused,85
119,Distracted,85
119,Distracted,85
119,Focused,85
119,Focused,85
119,Focused,85
119,Focused,85
119,Focused,85
119,Focused,85
119,Focused,85
119,Focused,85
119,Focused,85
119,Focused,85
119,Focused,85
120,Focused,85
120,Focused,85
120,Focused,85
120,Focused,85
120,Focused,85
120,Focused,85
120,Focused,85
120,Focused,85
120,Focused,85
120,Focused,85
120,Focused,85
120,Focused,85
120,Focused,85
120,Focused,85
120,Focused,85
120,Focused,85
120,Focused,85
120,Focused,85
120,Focused,85
120,Focused,85
120,Focused,85
120,Focused,85
120,Focused,85
120,Distracted,85
120,Focused,85
121,Focused,85
121,Focused,85
121,Focused,85
121,Focused,85
121,Focused,85
121,Focused,85
121,Focused,85
121,Focused,85
121,Focused,85
121,Focused,85
121,Focused,85
121,Focused,85
121,Focused,85
121,Distracted,85
121,Distracted,85
121,Focused,85
121,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
122,Focused,85
123,Distracted,85
123,Focused,85
123,Distracted,85
123,Focused,85
123,Focused,85
123,Focused,85
123,Focused,85
123,Focused,85
123,Focused,85
123,Focused,85
123,Focused,85
123,Focused,85
123,Focused,85
123,Focused,85
123,Focused,85
123,Focused,85
123,Focused,85
123,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
124,Focused,85
125,Focused,85
125,Distracted,85
125,Distracted,85
125,Distracted,85
126,Sleeping,85
126,Distracted,85
126,Sleeping,85
126,Focused,85
126,Focused,85
126,Focused,85
127,Distracted,85
127,Distracted,85
127,Distracted,85
127,Focused,85
127,Focused,85
127,Focused,85
127,Focused,85
127,Focused,85
127,Focused,85
127,Focused,85
127,Focused,85
127,Focused,85
127,Focused,85
127,Focused,85
127,Focused,85
127,Focused,85
128,Distracted,85
128,Focused,85
128,Focused,85
128,Focused,85
128,Focused,85
128,Focused,85
128,Focused,85
128,Focused,85
128,Focused,85
128,Focused,85
128,Focused,85
128,Focused,85
128,Focused,85
128,Distracted,85
128,Focused,85
128,Focused,85
128,Focused,85
128,Focused,85
128,Focused,85
129,Focused,85
129,Focused,85
129,Focused,85
129,Focused,85
129,Focused,85
129,Focused,85
129,Focused,85
129,Focused,85
129,Focused,85
129,Focused,85
129,Focused,85
129,Focused,85
129,Focused,85
129,Focused,85
129,Focused,85
129,Distracted,85
129,Focused,85
129,Focused,85
129,Focused,85
129,Focused,85
129,Focused,85
129,Focused,85
129,Focused,85
129,Focused,85
129,Focused,85
130,Focused,85
130,Focused,85
130,Focused,85
130,Focused,85
130,Focused,85
130,Focused,85
130,Focused,85
130,Focused,85
130,Focused,85
130,Focused,85
130,Focused,85
130,Focused,85
130,Focused,85
130,Focused,85
130,Focused,85
130,Focused,85
130,Distracted,85
131,Distracted,85
131,Sleeping,85
131,Distracted,85
131,Focused,85
131,Focused,85
131,Distracted,85
132,Sleeping,85
132,Focused,85
132,Focused,85
132,Focused,85
132,Focused,85
132,Focused,85
132,Focused,85
132,Focused,85
132,Focused,85
132,Focused,85
132,Focused,85
132,Focused,85
132,Focused,85
132,Focused,85
132,Focused,85
133,Distracted,85
133,Focused,85
133,Focused,85
133,Focused,85
133,Focused,85
133,Focused,85
133,Focused,85
133,Focused,85
133,Focused,85
133,Focused,85
133,Focused,85
133,Focused,85
133,Focused,85
133,Focused,85
133,Focused,85
133,Focused,85
133,Focused,85
133,Distracted,85
133,Focused,85
133,Focused,85
133,Focused,85
133,Focused,85
133,Focused,85
134,Focused,85
134,Focused,85
134,Focused,85
134,Focused,85
134,Focused,85
134,Focused,85
134,Focused,85
134,Focused,85
134,Distracted,85
134,Focused,85
134,Focused,85
134,Focused,85
134,Focused,85
134,Focused,85
134,Focused,85
134,Focused,85
135,Sleeping,85
135,Focused,85
135,Focused,85
135,Focused,85
135,Focused,85
135,Focused,85
135,Focused,85
135,Focused,85
135,Focused,85
135,Focused,85
135,Focused,85
135,Focused,85
135,Focused,85
135,Focused,85
135,Focused,85
135,Focused,85
135,Focused,85
135,Focused,85
135,Focused,85
135,Focused,85
135,Focused,85
135,Focused,85
135,Distracted,85
136,Distracted,85
136,Focused,85
136,Focused,85
136,Focused,85
136,Focused,85
136,Focused,85
136,Focused,85
136,Focused,85
136,Focused,85
136,Focused,85
136,Focused,85
136,Focused,85
136,Focused,85
136,Focused,85
136,Focused,85
136,Focused,85
136,Focused,85
136,Focused,85
136,Focused,85
136,Focused,85
136,Focused,85
136,Focused,85
136,Focused,85
136,Focused,85
136,Focused,85
137,Focused,86
137,Focused,86
137,Focused,86
137,Focused,86
137,Focused,86
137,Focused,86
137,Focused,86
137,Focused,86
137,Focused,86
137,Focused,86
137,Focused,86
137,Focused,86
137,Focused,86
137,Distracted,86
137,Sleeping,85
138,Distracted,85
138,Distracted,85
138,Distracted,85
138,Distracted,85
139,Sleeping,85
139,Distracted,85
139,Sleeping,85
140,Sleeping,85
140,Sleeping,85
140,Distracted,85
140,Focused,85
140,Focused,85
140,Focused,85
140,Focused,85
140,Focused,85
140,Focused,85
141,Focused,85
141,Focused,85
141,Focused,85
141,Focused,85
141,Focused,85
141,Focused,85
141,Focused,85
141,Focused,85
141,Focused,85
141,Focused,85
141,Focused,85
141,Focused,85
141,Focused,85
141,Focused,85
141,Focused,85
141,Focused,85
141,Focused,85
141,Focused,85
141,Focused,85
141,Focused,85
141,Focused,85
141,Focused,85
141,Distracted,85
142,Focused,85
142,Focused,85
142,Focused,85
142,Focused,85
142,Focused,85
142,Focused,85
142,Focused,85
142,Focused,85
142,Focused,85
142,Focused,85
142,Focused,85
142,Focused,85
142,Focused,85
142,Focused,85
142,Focused,85
142,Focused,85
142,Focused,85
142,Focused,85
142,Focused,85
142,Focused,85
142,Focused,85
142,Focused,85
142,Focused,85
142,Focused,85
142,Distracted,85
143,Distracted,85
143,Distracted,85
143,Focused,85
143,Focused,85
143,Focused,85
143,Focused,85
143,Focused,85
143,Focused,85
143,Focused,85
143,Focused,85
143,Focused,85
143,Focused,85
143,Focused,85
144,Distracted,85
144,Sleeping,85
144,Distracted,85
145,Sleeping,85
145,Distracted,85
145,Focused,85
145,Distracted,85
145,Distracted,85
146,Distracted,85
146,Focused,85
146,Focused,85
146,Focused,85
146,Focused,85
146,Focused,85
146,Focused,85
146,Focused,85
146,Focused,85
146,Focused,85
146,Distracted,85
146,Sleeping,85
147,Focused,85
147,Focused,85
147,Focused,85
147,Focused,85
147,Focused,85
147,Focused,85
147,Distracted,85
147,Focused,85
147,Focused,85
147,Focused,85
147,Focused,85
147,Focused,85
147,Focused,85
147,Focused,85
147,Focused,85
147,Focused,85
147,Focused,85
147,Focused,85
147,Focused,85
147,Focused,85
147,Focused,85
147,Focused,85
147,Focused,85
148,Focused,85
148,Distracted,85
148,Focused,85
148,Distracted,85
148,Focused,85
148,Focused,85
148,Focused,85
148,Focused,85
148,Focused,85
148,Focused,85
148,Focused,85
148,Focused,85
148,Focused,85
148,Focused,85
148,Focused,85
148,Focused,85
148,Focused,85
148,Focused,85
148,Focused,85
149,Focused,85
149,Focused,85
149,Sleeping,85
149,Focused,85
149,Focused,85
149,Focused,85
149,Focused,85
149,Focused,85
149,Focused,85
149,Focused,85
149,Focused,85
149,Focused,85
149,Focused,85
149,Focused,85
149,Focused,85
149,Focused,85
149,Focused,85
150,Distracted,85
150,Focused,85
150,Focused,85
150,Focused,85
150,Focused,85
150,Focused,85
150,Focused,85
150,Focused,85
150,Focused,85
150,Focused,85
150,Focused,85
150,Focused,85
150,Focused,85
150,Focused,85
150,Focused,85
150,Focused,85
150,Focused,85
150,Focused,85
150,Focused,85
150,Focused,85
150,Focused,85
150,Distracted,85
151,Focused,85
151,Focused,85
151,Focused,85
151,Focused,85
151,Focused,85
151,Focused,85
151,Focused,85
151,Focused,85
151,Focused,85
151,Distracted,85
151,Focused,85
151,Distracted,85
151,Focused,85
151,Focused,85
151,Focused,85
151,Focused,85
151,Focused,85
152,Focused,85
152,Distracted,85
152,Distracted,85
152,Sleeping,85
152,Focused,85
152,Focused,85
152,Focused,85
152,Focused,85
152,Focused,85
153,Focused,85
153,Focused,85
153,Focused,85
153,Focused,85
153,Focused,85
153,Focused,85
153,Focused,85
153,Focused,85
153,Focused,85
153,Focused,85
153,Focused,85
153,Focused,85
153,Focused,85
153,Focused,85
153,Focused,85
153,Focused,85
153,Focused,85
153,Focused,85
153,Sleeping,85
153,Focused,85
153,Focused,85
154,Focused,85
154,Distracted,85
154,Focused,85
154,Focused,85
154,Focused,85
154,Focused,85
154,Focused,85
154,Focused,85
154,Focused,85
154,Focused,85
154,Focused,85
154,Focused,85
154,Focused,85
154,Focused,85
154,Focused,85
154,Focused,85
154,Focused,85
154,Focused,85
154,Focused,85
154,Focused,85
155,Sleeping,85
155,Distracted,85
155,Focused,85
155,Focused,85
155,Focused,85
155,Focused,85
155,Focused,85
155,Distracted,85
156,Distracted,85
156,Sleeping,85
156,Focused,85
156,Focused,85
156,Focused,85
156,Focused,85
156,Focused,85
156,Focused,85
156,Focused,85
156,Focused,85
156,Focused,85
156,Focused,85
156,Focused,85
156,Focused,85
156,Focused,85
156,Focused,85
156,Focused,85
156,Focused,85
156,Focused,85
156,Focused,85
156,Focused,85
157,Focused,85
157,Focused,85
157,Focused,85
157,Focused,85
157,Focused,85
157,Distracted,85
157,Distracted,85
157,Focused,85
157,Focused,85
157,Focused,85
157,Focused,85
157,Focused,85
157,Focused,85
157,Focused,85
157,Focused,85
157,Focused,85
157,Focused,85
157,Focused,85
158,Focused,85
158,Distracted,85
158,Distracted,85
158,Focused,85
158,Focused,85
158,Focused,85
158,Focused,85
158,Focused,85
158,Focused,85
158,Focused,85
158,Focused,85
158,Focused,85
158,Focused,85
158,Focused,85
158,Focused,85
158,Focused,85
158,Focused,85
158,Focused,85
159,Focused,85
159,Focused,85
159,Focused,85
159,Focused,85
159,Focused,85
159,Focused,85
159,Focused,85
159,Focused,85
159,Focused,85
159,Focused,85
159,Focused,85
159,Focused,85
159,Focused,85
159,Focused,85
159,Focused,85
159,Focused,85
159,Focused,85
159,Focused,85
159,Focused,86
159,Focused,86
159,Focused,86
159,Focused,86
159,Focused,86
159,Focused,86
159,Focused,86
159,Focused,86
159,Focused,86
159,Focused,86
159,Focused,86
160,Focused,86
160,Focused,86
160,Focused,86
160,Focused,86
160,Focused,86
160,Focused,86
160,Focused,86
160,Focused,86
160,Focused,86
160,Focused,86
160,Focused,86
160,Focused,86
160,Focused,86
160,Focused,86
160,Focused,86
160,Focused,86
160,Focused,86
160,Focused,86
160,Focused,86
160,Focused,86
160,Focused,86
160,Focused,86
